date,Tweet,Label,label
2020-10-16 19:25:46,ماعمري فزت معكم بشي بالتويتر ماي اس سي واللي مسابقه سنين,,
2020-10-16 16:53:52,اذا طلبت تطبيق ماي اس سي جهاز يقول لس الموقع مدعوم وش الحل,,
2020-10-16 14:56:14,استطع شراء يفون ماي اس سي تجي رسالة تنبيه الخدمة متاحة الان تكون الخدمة متاحة الطلب المسبق,,
2020-10-16 14:21:09,انا مواطن سعودي طلبت stc شريحة بيانات طريق ماي اس سي باقة بيتي جهاز راوتر وضحكو علي النت بطيء يفتح رسائل الوتساب وتقدمت بعدة بلاغات فائدة ارجو التحقيق انصافي رقم الشريحة,,
2020-10-16 03:08:35,الحمدالله اني نقلت لشركة stc والله ياجماعة انصحكم ب اس سي خدمات اروع وتطبيقهم ماي اس سي اروع واروع,,
2020-10-15 15:23:22,تلقاها بتطبيق ماي اس سي بالاشتراكات,,
2020-10-14 20:23:27,تحميل تطبيق ماي اس سي Mystc KSA Apk,,
2020-10-14 18:09:33,تطبيق ماي اس سي,,
2020-10-14 15:08:25,طلبتي الالياف ماي اس سي ايش — تدق,,
2020-10-14 15:04:06,المبلغ الائتماني للاجهزه لهذا الرقم اقل الحد الادنى يقبل عندي نظام الاقساط طريق تطبيق ماي اس سي العلم رقمي مفوتر ومشترك شهور تقريباً,,
2020-10-14 01:56:33,خصمتم الشهر الي راح والشهر الحالي طريق تطبيق ماي اس سي مبلغ بدون اي حق وبدون اي رساله تنبيه بأي حق تاخذون فلوسنا بدل مانخاف النصابين الي خارج المملكه صرنا نخاف منكم ليه تاخذون فلوسي,,
2020-10-13 18:16:31,جرير ، اكسترا ، موبايلي ، ماي اس سي,,
2020-10-13 17:12:55,تطبيق ماي اس سي معقد لابعد درجه 😕 ابي ادخل ع قائمه كويك نت مسبقه الدفع وماني قادره يعني وش التعقيد مادري 👎🏼,,
2020-10-13 13:09:51,السلام عليكم عندي رقم قديم ابغى ارجع استرده استطيع طريق ماي اس سي الشي الثاني ابغى اطلع رقم جديد اقدر طريق ماي اس سي,,
2020-10-13 02:03:26,أسرع شيء وكل الحل اللي بيديكم نرسل اشارة للتنشيط وسوي بلاغ ماي اس سي سوء الشبكة وكلها ماتنفع ، ندفع فواتير ع الفاضي,,
2020-10-12 07:55:17,السلام عليكم عندي مشكله الغيت راوتر ادري التسميه صح الفرع وقالي الموظف انو بيتصلو علي لتأكيد الالغاء ولي اسبوعين ماحد اتصل ادري ليش التاخير وجتني رساله اني القا البلاغ ف ماي اس سي وبرضو ماحصلت ش,,
2020-10-12 06:15:08,السلام عليكم رسوم لنقل ملكية رقم مسبق الدفع سوا لشخص آخر وهل ممكن النقل طريق الموقع التطبيق ماي أس سي وشكرا لجهودكم,,
2020-10-12 00:45:03,السلام عليكم تم رفع برقيه عبر تطبيق ماي اس سي واريد متابعة البرقيه,,
2020-10-11 15:59:53,حملي تطبيق ماي اس سي وتعرفي العروض عندهم😊,,
2020-10-11 12:55:49,يمدي حمل تطبيق ماي اس سي وحول,,
2020-10-11 00:48:11,طريق ماي اس سي تشحن وعن طريق صرافتك بسهوله,,
2020-10-10 19:22:35,او حاولي تطلعين بدل فاقد لرقمك تطبيق ماي اس سي بنفس اليوم تجيك,,
2020-10-10 18:41:05,السلام عليكم كنت بشحن شريحة بيانات ودخلت موقع ماي اس سي وشحنت شريحة بيانات اخرى بالغلط ممكن ترجع او,,
2020-10-09 22:19:13,تقدمت بشكوى قبل شهر ولم اجد اي تجاوب منكم ووصلني عدة رسائل بأنه تم تصعيد الشكوى لمستوى اعلى ولم يصلني اي افادة اعلم السبب الطريف الامر انكم تطلبون مني متابعة شكواي خلال ماي اس سي واذا فتحت بلاغاتي اجد البلاغ,,
2020-10-08 20:57:29,السلام عليكم رسوم اصدار شريحة البيانات المفوتر ظهر العقد ريال نزلت الفاتوره جاني مبلغ ريال رسوم اصدار الشريحة تطبيق ماي اس سي موضح هالمبلغ تكلم عنه مندوبكم اللي فعل الشريحه ايش الحل الان,,
2020-10-08 16:32:56,تردون ع الخاص ماي اس سي وش الحل معكم عندي مشكله المغرب وانا اتصل,,
2020-10-08 10:04:44,طريق تطبيق ماي اس سي تحصل أيقونة الاشتراكات,,
2020-10-07 20:00:43,يرد علي الا الرد الالي الخاص وحاولت ماي اس سي لاكن تجيني نفس الرساله ارجو المساعدة,,
2020-10-07 19:28:26,سلام، فتره احاول احول احد ارقامي ل اس سي طريق ماي اس سي لاكن اكمال جميع البيانات واختياري لموقع توصيل الشريحه تجيني رساله انه حدث مشكله الرجاء المحاولة لاحقا ارجو المساعدة,,
2020-10-07 19:02:58,نزل تطبيق ماي اس سي الفرع ثواني يرجعوه مسبق الدفع ثواني يكون جاهز,,
2020-10-07 14:50:39,أستطيع الدخول لتطبيق ماي اس سي وطلبت كلمة المرور عبر الرسائل النصية القصيرة البريد الإلكتروني ولم يصلني شيء,,
2020-10-07 14:46:52,أستطيع الدخول لتطبيق ماي اس سي وطلبت كلمة المرور عبر الرسائل النصية البريد الإلكتروني ولم يصلني شيء,,
2020-10-06 23:01:01,ماب ماي اس سي,,
2020-10-06 20:12:21,ايش ارخص راوتر يسمح بدمج الترددات ويتخطى حجب شركات الاتصالات اللي عندي حاليا ماي فاي هواوي مقفل اس سي,,
2020-10-06 18:43:54,انا عندي مشكلة توثيق الحساب انا شريحتي موثقه ويقولي وثق ماي اس سي ومو مبين توثق خدمة التوثيق مره مو حلوه,,
2020-10-06 13:49:14,كلجت كلجت عندي ماي اس سي هذاك حذفتو,,
2020-10-05 22:29:54,تقدر تحولها لاهلها طريق ماي اس سي ، اهم عنوان اهلها يكون صحيح وهم يستلمونها,,
2020-10-05 22:23:01,سلام عليكم بخصوص توثيق شريحة كويك نت حملت تطبيق ماي اس سي وسويت توثيق طريق النفاذ الوطني يحتاج اروح اقرب فرع خلاص,,
2020-10-05 09:58:54,السلام عليكم سمحت باقتي كانت مفوتر جاني عرض مفوتر شامل الضريبة رقيت باقتي لمفوتر جات الفاتوره ماي اس سي ليش,,
2020-10-05 09:56:01,السلام عليكم سمحت باقتي كانت مفوتر جاني عرض مفوتر شامل الضريبة رقيت باقتي لمفوتر جات الفاتوره ماي اس سي ليش,,
2020-10-05 08:44:13,ارجو التكرم بالغاء خدمة الهاتف الثابت دخلت علي تطبيق ماي اس سي ولم اجده انا سددت المبلغ بالكامل ارجو الغائه والرقم وشكرا,,
2020-10-05 06:36:26,شركة تتشدد الأمر : إس سي، وهذا امتداد طبيعي لتعاملها الراقي المعروف عملائها المشكلة اشتكيت لهيئة الاتصالات ستصر الشركة رفضها عندها سترد هيئة الاتصالات : بأنه بإمكانك الاطلاع المكالمات بتطبيق ماي إس سي، تقوم بإغلاق الشكوى لأنه تم حلها😂,,
2020-10-04 21:29:16,فقدت كلمة المرور الخاصه ببرنامج ماي اس سي وعند طلب كلمة المرور طريق الرساله النصيه او الايميل يخبرني بوجود خطا الايميل او الهويه وعند محاولة التسجيل جديد يخبرني باني فعلا مسجل مسبقا ارجو حل مشكلتي ولكم الشكر,,
2020-10-04 21:10:43,موقع ماي اس سي يطلع الاسعار واذا عندك شريحه فاتوره سواء تاخذ الجوال بسعر الكاش وبدون دفعه قسط شهري ريال,,
2020-10-04 17:31:38,اول مانزل وترى ذلحين نزل سعر الجهاز تاخذونه طريق تطبيق ماي اس سي افضل,,
2020-10-03 02:53:08,حمل تطبيق ماي اس سي وادخل شوف الفواتير وتأكد ، ع العموم الزياده لابد,,
2020-10-02 18:40:58,بندے کی مت ماری جاے تو اسے کچھ سمجھ نہی آتی عمران خان کےساتھ بھی ایسا ہی ہے ورنہ یہ مائ اور اس کی لبرل تی سے پوچھ گچھ ہوتی,,
2020-10-02 12:02:11,تطبيق ماي اس سي باقة لمدة يوم محدود نت وبدون استخدام عادل اذكر حملت كود اقل يوم,,
2020-10-01 23:48:35,بدون فايدة تواصلت معكم ع الخاص وبرنامج ماي اس سي حياة لمن تنادي,,
2020-10-01 23:29:03,اقدر اشوفها ماي اس سي,,
2020-10-01 17:22:14,تطبيق ماي اس سي,,
2020-10-01 14:27:18,سو گلاں دی اک گل یکی تے اس دن ہی شروع ہوگئ سی جس دن شکریہ راحیل شریف نے مائ گیراجن نوں ڈان لیکس اچ پھاۓ نہی لوایا لیکن پوری قوم نوں **** لگوا دتا,,
2020-10-01 13:06:58,بالنسبة للشباب اللي نتهم ماش تطبيق ماي اس سي نت يوم محدود وبدون استخدام عادل يعني تحمل طول اذكر حملت كود اقل يوم بـ نت الجوال,,
2020-09-30 19:55:28,تطبيق ماي اس سي ماتريد,,
2020-09-30 09:20:30,اريد الغا جوي يوج لدي ماي اس تيي سي شريحة stc,,
2020-09-30 09:02:56,يااخي الغو جوي سمحتمن عندك انا ماعندي ماي اس سي عشان الغيها,,
2020-09-29 20:24:54,اول شي تشحن سوا ببطائق شحن ب وتشحنها طريق ترسل رسالة ل او طريق ماي اس سي,,
2020-09-29 19:54:55,انا لدي رواتر وشريحة بيانات اس سي شهر مفتوح بأمكاني شحن الشريحه طريق برنامج ماي اس سي بالضغط باقة شهر مفتوح ام طريقه اخرى,,
2020-09-29 16:25:41,يااخي ماي اس سي رمز التحقق مايوصل الجوال الايميل شوف حل,,
2020-09-29 16:21:15,اقولكم ابغي ادخل علي ماي اس سي مايوصل رمز التحقق الجوال الايميل تقولن سدد,,
2020-09-29 15:49:49,السلام عليكم ياخي الدخول ل ماي اس سي يرسل رقم تحقق لجوالي وجوالي مفصول نهائيا وابغي اسدد فواتير سمحت ابغي طريقة للدخول بدون ماترسلون رمز تحقق للجوال,,
2020-09-29 15:49:04,السلام عليكم ياخي الدخول ل ماي اس سي يرسل رقم تحقق لجوالي وجوالي مفصول نهائيا وابغي اسدد فواتير سمحت ابغي طريقة للدخول بدون ماترسلون رمز تحقق للجوال,,
2020-09-29 01:13:11,جوي ماي اس سي هاهاها,,
2020-09-28 21:27:16,طبعاا طريق ماي اس سي,,
2020-09-28 18:56:28,حاولت احول جوالي مفوتر ودخلت ماي اس سي وحاولت احوله ويطلع الرجاء زيارة اقرب فرع وش السبب,,
